comid,HUC_12,HUC_8,HUC_4,State,EcoRegion_Name
10527891,30300070304,3030007,303,NC,SE Plains
10526037,30300070402,3030007,303,NC,Mid. Coastal Plain
10526017,30300070402,3030007,303,NC,Mid. Coastal Plain
10525991,30300070402,3030007,303,NC,Mid. Coastal Plain
10525989,30300070402,3030007,303,NC,Mid. Coastal Plain
8852049,30300040607,3030004,303,NC,SE Plains
8851695,30300040610,3030004,303,NC,SE Plains
8851693,30300040610,3030004,303,NC,SE Plains
8846629,30300040704,3030004,303,NC,SE Plains
8846623,30300040704,3030004,303,NC,SE Plains
8846585,30300040704,3030004,303,NC,SE Plains
8846583,30300040704,3030004,303,NC,SE Plains
8847171,30300040706,3030004,303,NC,SE Plains
8847169,30300040706,3030004,303,NC,SE Plains
8846503,30300040706,3030004,303,NC,SE Plains
8846523,30300040706,3030004,303,NC,SE Plains
8846613,30300040705,3030004,303,NC,SE Plains
8846597,30300040705,3030004,303,NC,SE Plains
8831530,30300050203,3030005,303,NC,Mid. Coastal Plain
8830864,30300050203,3030005,303,NC,Mid. Coastal Plain
8817309,30300060603,3030006,303,NC,Mid. Coastal Plain
8817303,30300060603,3030006,303,NC,Mid. Coastal Plain
8815287,30300060208,3030006,303,NC,Mid. Coastal Plain
8815285,30300060208,3030006,303,NC,Mid. Coastal Plain
8815117,30300060801,3030006,303,NC,SE Plains
8815109,30300060801,3030006,303,NC,SE Plains
8816159,30300060801,3030006,303,NC,SE Plains
8816157,30300060801,3030006,303,NC,SE Plains
8815103,30300060801,3030006,303,NC,SE Plains
8815097,30300060801,3030006,303,NC,SE Plains
10525877,30300070306,3030007,303,NC,Mid. Coastal Plain
10525853,30300070306,3030007,303,NC,Mid. Coastal Plain
10526939,30300070301,3030007,303,NC,SE Plains
10526923,30300070206,3030007,303,NC,SE Plains
10527003,30300070302,3030007,303,NC,Mid. Coastal Plain
10525737,30300070302,3030007,303,NC,Mid. Coastal Plain
10526949,30300070302,3030007,303,NC,SE Plains
10525671,30300070302,3030007,303,NC,SE Plains
10527907,30300070304,3030007,303,NC,Mid. Coastal Plain
10527901,30300070304,3030007,303,NC,Mid. Coastal Plain
10527899,30300070304,3030007,303,NC,Mid. Coastal Plain
10526031,30300070402,3030007,303,NC,Mid. Coastal Plain
10526029,30300070402,3030007,303,NC,Mid. Coastal Plain
10527113,30300070402,3030007,303,NC,Mid. Coastal Plain
10526009,30300070402,3030007,303,NC,Mid. Coastal Plain
8852059,30300040611,3030004,303,NC,SE Plains
8852019,30300040607,3030004,303,NC,SE Plains
8851697,30300040610,3030004,303,NC,SE Plains
8846665,30300040707,3030004,303,NC,SE Plains
8846621,30300040704,3030004,303,NC,SE Plains
8846601,30300040704,3030004,303,NC,SE Plains
8847177,30300040706,3030004,303,NC,SE Plains
8846559,30300040706,3030004,303,NC,SE Plains
8846611,30300040705,3030004,303,NC,SE Plains
8830862,30300050203,3030005,303,NC,Mid. Coastal Plain
8830868,30300050203,3030005,303,NC,Mid. Coastal Plain
8830866,30300050203,3030005,303,NC,Mid. Coastal Plain
8817317,30300060603,3030006,303,NC,Mid. Coastal Plain
8815291,30300060208,3030006,303,NC,Mid. Coastal Plain
8816171,30300060801,3030006,303,NC,SE Plains
8815115,30300060801,3030006,303,NC,SE Plains
8816167,30300060801,3030006,303,NC,SE Plains
8816113,30300060801,3030006,303,NC,SE Plains
10525855,30300070306,3030007,303,NC,Mid. Coastal Plain
10525833,30300070306,3030007,303,NC,Mid. Coastal Plain
10525749,30300070306,3030007,303,NC,Mid. Coastal Plain
10525753,30300070306,3030007,303,NC,Mid. Coastal Plain
10526921,30300070307,3030007,303,NC,SE Plains
10525645,30300070307,3030007,303,NC,SE Plains
10525739,30300070302,3030007,303,NC,Mid. Coastal Plain
10525711,30300070302,3030007,303,NC,Mid. Coastal Plain
10527905,30300070304,3030007,303,NC,Mid. Coastal Plain
10525809,30300070304,3030007,303,NC,Mid. Coastal Plain
10525807,30300070304,3030007,303,NC,Mid. Coastal Plain
10526147,30300070401,3030007,303,NC,Mid. Coastal Plain
10527135,30300070402,3030007,303,NC,Mid. Coastal Plain
10527123,30300070402,3030007,303,NC,Mid. Coastal Plain
8851731,30300040611,3030004,303,NC,SE Plains
8851729,30300040611,3030004,303,NC,SE Plains
8852021,30300040611,3030004,303,NC,SE Plains
8851701,30300040611,3030004,303,NC,SE Plains
8851681,30300040611,3030004,303,NC,SE Plains
8847241,30300040707,3030004,303,NC,SE Plains
8846651,30300040707,3030004,303,NC,SE Plains
8846607,30300040704,3030004,303,NC,SE Plains
8847195,30300040706,3030004,303,NC,SE Plains
8847193,30300040706,3030004,303,NC,SE Plains
8846619,30300040705,3030004,303,NC,SE Plains
8852057,30300040707,3030004,303,NC,Mid. Coastal Plain
8830882,30300050203,3030005,303,NC,Mid. Coastal Plain
8830880,30300050203,3030005,303,NC,Mid. Coastal Plain
8817321,30300060603,3030006,303,NC,Mid. Coastal Plain
8817319,30300060603,3030006,303,NC,Mid. Coastal Plain
8815313,30300060208,3030006,303,NC,Mid. Coastal Plain
8815299,30300060208,3030006,303,NC,Mid. Coastal Plain
8815297,30300060208,3030006,303,NC,Mid. Coastal Plain
8816177,30300060801,3030006,303,NC,SE Plains
8815129,30300060801,3030006,303,NC,SE Plains
8815127,30300060801,3030006,303,NC,SE Plains
10525893,30300070306,3030007,303,NC,Mid. Coastal Plain
10525835,30300070306,3030007,303,NC,Mid. Coastal Plain
10527007,30300070306,3030007,303,NC,Mid. Coastal Plain
10525751,30300070306,3030007,303,NC,Mid. Coastal Plain
10525775,30300070306,3030007,303,NC,Mid. Coastal Plain
10525773,30300070306,3030007,303,NC,Mid. Coastal Plain
10526945,30300070307,3030007,303,NC,Mid. Coastal Plain
10525669,30300070307,3030007,303,NC,Mid. Coastal Plain
10526973,30300070302,3030007,303,NC,Mid. Coastal Plain
10525695,30300070302,3030007,303,NC,Mid. Coastal Plain
10524505,30300070303,3030007,303,NC,SE Plains
10525655,30300070303,3030007,303,NC,SE Plains
10525653,30300070303,3030007,303,NC,SE Plains
10527477,30300070304,3030007,303,NC,Mid. Coastal Plain
10525823,30300070304,3030007,303,NC,Mid. Coastal Plain
10525821,30300070304,3030007,303,NC,Mid. Coastal Plain
10526151,30300070401,3030007,303,NC,Mid. Coastal Plain
10526145,30300070401,3030007,303,NC,Mid. Coastal Plain
10526137,30300070401,3030007,303,NC,Mid. Coastal Plain
10527137,30300070402,3030007,303,NC,Mid. Coastal Plain
10526051,30300070402,3030007,303,NC,Mid. Coastal Plain
8851721,30300040611,3030004,303,NC,SE Plains
8851715,30300040611,3030004,303,NC,SE Plains
8852035,30300040611,3030004,303,NC,SE Plains
8846663,30300040707,3030004,303,NC,SE Plains
8847231,30300040707,3030004,303,NC,SE Plains
8847347,30300040706,3030004,303,NC,SE Plains
8847285,30300040707,3030004,303,NC,SE Plains
8852015,30300040707,3030004,303,NC,Mid. Coastal Plain
8830888,30300050203,3030005,303,NC,Mid. Coastal Plain
8817329,30300060603,3030006,303,NC,Mid. Coastal Plain
8817327,30300060603,3030006,303,NC,Mid. Coastal Plain
8815303,30300060208,3030006,303,NC,Mid. Coastal Plain
8815301,30300060208,3030006,303,NC,Mid. Coastal Plain
8816195,30300060801,3030006,303,NC,Mid. Coastal Plain
8816175,30300060801,3030006,303,NC,SE Plains
8816299,30300060801,3030006,303,NC,SE Plains
10525851,30300070306,3030007,303,NC,Mid. Coastal Plain
10525837,30300070306,3030007,303,NC,Mid. Coastal Plain
10527011,30300070306,3030007,303,NC,Mid. Coastal Plain
10525781,30300070306,3030007,303,NC,Mid. Coastal Plain
10526951,30300070307,3030007,303,NC,Mid. Coastal Plain
10525677,30300070307,3030007,303,NC,Mid. Coastal Plain
10526969,30300070302,3030007,303,NC,Mid. Coastal Plain
10525693,30300070302,3030007,303,NC,Mid. Coastal Plain
10525617,30300070303,3030007,303,NC,SE Plains
10525665,30300070303,3030007,303,NC,Mid. Coastal Plain
10527453,30300070303,3030007,303,NC,SE Plains
10525839,30300070304,3030007,303,NC,Mid. Coastal Plain
10525829,30300070304,3030007,303,NC,Mid. Coastal Plain
10527199,30300070401,3030007,303,NC,Mid. Coastal Plain
10526101,30300070401,3030007,303,NC,Mid. Coastal Plain
10527155,30300070402,3030007,303,NC,Mid. Coastal Plain
10526065,30300070402,3030007,303,NC,Mid. Coastal Plain
8851719,30300040611,3030004,303,NC,SE Plains
8851717,30300040611,3030004,303,NC,SE Plains
8847243,30300040707,3030004,303,NC,SE Plains
8846661,30300040707,3030004,303,NC,SE Plains
8847219,30300040706,3030004,303,NC,SE Plains
8846671,30300040707,3030004,303,NC,Mid. Coastal Plain
8846641,30300040707,3030004,303,NC,SE Plains
8830904,30300050203,3030005,303,NC,Mid. Coastal Plain
8817343,30300060603,3030006,303,NC,Mid. Coastal Plain
8815311,30300060208,3030006,303,NC,Mid. Coastal Plain
8815309,30300060208,3030006,303,NC,Mid. Coastal Plain
8816179,30300060801,3030006,303,NC,SE Plains
8815139,30300060801,3030006,303,NC,SE Plains
10525825,30300070306,3030007,303,NC,Mid. Coastal Plain
10525795,30300070306,3030007,303,NC,Mid. Coastal Plain
10525805,30300070306,3030007,303,NC,Mid. Coastal Plain
10525797,30300070306,3030007,303,NC,Mid. Coastal Plain
10527017,30300070306,3030007,303,NC,Mid. Coastal Plain
10525787,30300070306,3030007,303,NC,Mid. Coastal Plain
10525705,30300070307,3030007,303,NC,Mid. Coastal Plain
10525703,30300070307,3030007,303,NC,Mid. Coastal Plain
10525699,30300070307,3030007,303,NC,Mid. Coastal Plain
10525687,30300070307,3030007,303,NC,Mid. Coastal Plain
10526953,30300070307,3030007,303,NC,Mid. Coastal Plain
10525679,30300070307,3030007,303,NC,Mid. Coastal Plain
10526979,30300070307,3030007,303,NC,Mid. Coastal Plain
10526971,30300070303,3030007,303,NC,Mid. Coastal Plain
10526967,30300070303,3030007,303,NC,Mid. Coastal Plain
10525637,30300070303,3030007,303,NC,SE Plains
10525633,30300070303,3030007,303,NC,SE Plains
10525675,30300070303,3030007,303,NC,Mid. Coastal Plain
10525673,30300070303,3030007,303,NC,Mid. Coastal Plain
10525663,30300070303,3030007,303,NC,SE Plains
10525661,30300070303,3030007,303,NC,SE Plains
10527047,30300070304,3030007,303,NC,Mid. Coastal Plain
10527043,30300070304,3030007,303,NC,Mid. Coastal Plain
10527879,30300070305,3030007,303,NC,SE Plains
10526153,30300070403,3030007,303,NC,Mid. Coastal Plain
10527177,30300070401,3030007,303,NC,Mid. Coastal Plain
10526103,30300070402,3030007,303,NC,Mid. Coastal Plain
8851725,30300040611,3030004,303,NC,SE Plains
8851723,30300040611,3030004,303,NC,SE Plains
8846677,30300040707,3030004,303,NC,SE Plains
8847239,30300040707,3030004,303,NC,SE Plains
8847237,30300040707,3030004,303,NC,SE Plains
8846657,30300040707,3030004,303,NC,SE Plains
8846655,30300040707,3030004,303,NC,SE Plains
8830906,30300050203,3030005,303,NC,Mid. Coastal Plain
8831540,30300050203,3030005,303,NC,Mid. Coastal Plain
8830910,30300050203,3030005,303,NC,Mid. Coastal Plain
8815383,30300060208,3030006,303,NC,Mid. Coastal Plain
8816219,30300060208,3030006,303,NC,Mid. Coastal Plain
8815319,30300060208,3030006,303,NC,Mid. Coastal Plain
8816201,30300060802,3030006,303,NC,Mid. Coastal Plain
8815149,30300060802,3030006,303,NC,Mid. Coastal Plain
8816187,30300060802,3030006,303,NC,Mid. Coastal Plain
8816185,30300060802,3030006,303,NC,SE Plains
10525813,30300070306,3030007,303,NC,Mid. Coastal Plain
10525803,30300070306,3030007,303,NC,Mid. Coastal Plain
10527027,30300070306,3030007,303,NC,Mid. Coastal Plain
10525799,30300070306,3030007,303,NC,Mid. Coastal Plain
10525715,30300070307,3030007,303,NC,Mid. Coastal Plain
10525713,30300070307,3030007,303,NC,Mid. Coastal Plain
10526965,30300070307,3030007,303,NC,Mid. Coastal Plain
10525689,30300070307,3030007,303,NC,Mid. Coastal Plain
10526985,30300070307,3030007,303,NC,Mid. Coastal Plain
10525723,30300070307,3030007,303,NC,Mid. Coastal Plain
10526961,30300070303,3030007,303,NC,Mid. Coastal Plain
10526957,30300070303,3030007,303,NC,Mid. Coastal Plain
10526959,30300070303,3030007,303,NC,Mid. Coastal Plain
10526955,30300070303,3030007,303,NC,Mid. Coastal Plain
10527033,30300070304,3030007,303,NC,Mid. Coastal Plain
10525831,30300070304,3030007,303,NC,Mid. Coastal Plain
10525779,30300070305,3030007,303,NC,Mid. Coastal Plain
10525777,30300070305,3030007,303,NC,Mid. Coastal Plain
10526155,30300070403,3030007,303,NC,Mid. Coastal Plain
10526139,30300070403,3030007,303,NC,Mid. Coastal Plain
10526089,30300070403,3030007,303,NC,Mid. Coastal Plain
10526109,30300070403,3030007,303,NC,Mid. Coastal Plain
8851699,30300040611,3030004,303,NC,SE Plains
8852013,30300040707,3030004,303,NC,SE Plains
8847245,30300040707,3030004,303,NC,SE Plains
8846675,30300040707,3030004,303,NC,SE Plains
8846673,30300040707,3030004,303,NC,SE Plains
8831544,30300050203,3030005,303,NC,Mid. Coastal Plain
8830914,30300050203,3030005,303,NC,Mid. Coastal Plain
8817363,30300060603,3030006,303,NC,Mid. Coastal Plain
8817345,30300060603,3030006,303,NC,Mid. Coastal Plain
8817335,30300060603,3030006,303,NC,Mid. Coastal Plain
8816307,30300060208,3030006,303,NC,Mid. Coastal Plain
8815353,30300060208,3030006,303,NC,Mid. Coastal Plain
8815351,30300060208,3030006,303,NC,Mid. Coastal Plain
8815179,30300060802,3030006,303,NC,Mid. Coastal Plain
8815163,30300060802,3030006,303,NC,Mid. Coastal Plain
8815147,30300060802,3030006,303,NC,Mid. Coastal Plain
8815145,30300060802,3030006,303,NC,Mid. Coastal Plain
10527035,30300070306,3030007,303,NC,Mid. Coastal Plain
10525815,30300070306,3030007,303,NC,Mid. Coastal Plain
10525727,30300070307,3030007,303,NC,Mid. Coastal Plain
10525721,30300070307,3030007,303,NC,Mid. Coastal Plain
10526977,30300070307,3030007,303,NC,Mid. Coastal Plain
10525719,30300070307,3030007,303,NC,Mid. Coastal Plain
10526989,30300070307,3030007,303,NC,Mid. Coastal Plain
10525729,30300070307,3030007,303,NC,Mid. Coastal Plain
10526963,30300070303,3030007,303,NC,Mid. Coastal Plain
10525691,30300070303,3030007,303,NC,Mid. Coastal Plain
10527041,30300070304,3030007,303,NC,Mid. Coastal Plain
10525875,30300070304,3030007,303,NC,Mid. Coastal Plain
10525791,30300070305,3030007,303,NC,Mid. Coastal Plain
10525789,30300070305,3030007,303,NC,Mid. Coastal Plain
10527203,30300070403,3030007,303,NC,Mid. Coastal Plain
10526121,30300070403,3030007,303,NC,Mid. Coastal Plain
10526119,30300070403,3030007,303,NC,Mid. Coastal Plain
10526117,30300070403,3030007,303,NC,Mid. Coastal Plain
8831518,30300050102,3030005,303,NC,SE Plains
8830792,30300050102,3030005,303,NC,SE Plains
8852043,30300040611,3030004,303,NC,SE Plains
8852025,30300040707,3030004,303,NC,SE Plains
8851677,30300040707,3030004,303,NC,SE Plains
8851675,30300040707,3030004,303,NC,SE Plains
8831550,30300050203,3030005,303,NC,Mid. Coastal Plain
8830930,30300050203,3030005,303,NC,Mid. Coastal Plain
8817349,30300060603,3030006,303,NC,Mid. Coastal Plain
8817333,30300060603,3030006,303,NC,Mid. Coastal Plain
8815361,30300060208,3030006,303,NC,Mid. Coastal Plain
8815359,30300060208,3030006,303,NC,Mid. Coastal Plain
8815173,30300060802,3030006,303,NC,Mid. Coastal Plain
8815171,30300060802,3030006,303,NC,Mid. Coastal Plain
10527051,30300070306,3030007,303,NC,Mid. Coastal Plain
10525845,30300070306,3030007,303,NC,Mid. Coastal Plain
10526987,30300070307,3030007,303,NC,Mid. Coastal Plain
10526981,30300070307,3030007,303,NC,Mid. Coastal Plain
10527005,30300070307,3030007,303,NC,Mid. Coastal Plain
10525743,30300070307,3030007,303,NC,Mid. Coastal Plain
10526975,30300070303,3030007,303,NC,Mid. Coastal Plain
10525707,30300070303,3030007,303,NC,Mid. Coastal Plain
10527039,30300070304,3030007,303,NC,Mid. Coastal Plain
10527031,30300070305,3030007,303,NC,Mid. Coastal Plain
10526129,30300070403,3030007,303,NC,Mid. Coastal Plain
10526123,30300070403,3030007,303,NC,Mid. Coastal Plain
8830776,30300050102,3030005,303,NC,SE Plains
8830768,30300050102,3030005,303,NC,SE Plains
8830794,30300050101,3030005,303,NC,Mid. Coastal Plain
8852041,30300040611,3030004,303,NC,SE Plains
8852039,30300040707,3030004,303,NC,SE Plains
8851691,30300040707,3030004,303,NC,Mid. Coastal Plain
8831554,30300050204,3030005,303,NC,Mid. Coastal Plain
8831552,30300050204,3030005,303,NC,Mid. Coastal Plain
8817331,30300060603,3030006,303,NC,Mid. Coastal Plain
8815375,30300060208,3030006,303,NC,Mid. Coastal Plain
8815169,30300060802,3030006,303,NC,Mid. Coastal Plain
10527057,30300070306,3030007,303,NC,Mid. Coastal Plain
10525861,30300070306,3030007,303,NC,Mid. Coastal Plain
10526983,30300070307,3030007,303,NC,Mid. Coastal Plain
10525733,30300070307,3030007,303,NC,Mid. Coastal Plain
10527009,30300070307,3030007,303,NC,Mid. Coastal Plain
10525761,30300070307,3030007,303,NC,Mid. Coastal Plain
10525717,30300070303,3030007,303,NC,Mid. Coastal Plain
10526991,30300070303,3030007,303,NC,Mid. Coastal Plain
10525725,30300070303,3030007,303,NC,Mid. Coastal Plain
10527459,30300070305,3030007,303,NC,Mid. Coastal Plain
10527045,30300070305,3030007,303,NC,Mid. Coastal Plain
10525841,30300070305,3030007,303,NC,Mid. Coastal Plain
10527205,30300070403,3030007,303,NC,Mid. Coastal Plain
10526125,30300070403,3030007,303,NC,Mid. Coastal Plain
8831888,30300050102,3030005,303,NC,SE Plains
8831886,30300050102,3030005,303,NC,SE Plains
8830786,30300050101,3030005,303,NC,Mid. Coastal Plain
8830784,30300050101,3030005,303,NC,Mid. Coastal Plain
8852037,30300040707,3030004,303,NC,SE Plains
8852033,30300040707,3030004,303,NC,SE Plains
8851689,30300040707,3030004,303,NC,Mid. Coastal Plain
8831502,30300050101,3030005,303,NC,Mid. Coastal Plain
8830756,30300050101,3030005,303,NC,Mid. Coastal Plain
8830942,30300050204,3030005,303,NC,Mid. Coastal Plain
8817357,30300060603,3030006,303,NC,Mid. Coastal Plain
8815373,30300060208,3030006,303,NC,Mid. Coastal Plain
8815371,30300060208,3030006,303,NC,Mid. Coastal Plain
8815175,30300060802,3030006,303,NC,Mid. Coastal Plain
8815167,30300060802,3030006,303,NC,Mid. Coastal Plain
8816199,30300060802,3030006,303,NC,Mid. Coastal Plain
8815151,30300060802,3030006,303,NC,Mid. Coastal Plain
8815327,30300060803,3030006,303,NC,Mid. Coastal Plain
10525939,30300070306,3030007,303,NC,Mid. Coastal Plain
10525907,30300070306,3030007,303,NC,Mid. Coastal Plain
10525863,30300070306,3030007,303,NC,Mid. Coastal Plain
10526999,30300070307,3030007,303,NC,Mid. Coastal Plain
10525759,30300070307,3030007,303,NC,Mid. Coastal Plain
10526993,30300070303,3030007,303,NC,Mid. Coastal Plain
10525731,30300070303,3030007,303,NC,Mid. Coastal Plain
10525767,30300070303,3030007,303,NC,Mid. Coastal Plain
10525891,30300070305,3030007,303,NC,Mid. Coastal Plain
10525881,30300070305,3030007,303,NC,Mid. Coastal Plain
10527061,30300070305,3030007,303,NC,Mid. Coastal Plain
10525843,30300070305,3030007,303,NC,Mid. Coastal Plain
